filename,frame_path,label,manipulation,source_video,frame_index,sample_number,timestamp_seconds,total_video_frames,fps
original_888_frame_05.png,data_processed\frames\original_888_frame_05.png,0,original,888.mp4,168,5,6.72,307,25.0
original_888_frame_06.png,data_processed\frames\original_888_frame_06.png,0,original,888.mp4,199,6,7.96,307,25.0
original_888_frame_07.png,data_processed\frames\original_888_frame_07.png,0,original,888.mp4,230,7,9.2,307,25.0
original_888_frame_08.png,data_processed\frames\original_888_frame_08.png,0,original,888.mp4,260,8,10.4,307,25.0
original_888_frame_09.png,data_processed\frames\original_888_frame_09.png,0,original,888.mp4,291,9,11.64,307,25.0
original_889_frame_00.png,data_processed\frames\original_889_frame_00.png,0,original,889.mp4,16,0,0.64,329,25.0
original_889_frame_01.png,data_processed\frames\original_889_frame_01.png,0,original,889.mp4,49,1,1.96,329,25.0
original_889_frame_02.png,data_processed\frames\original_889_frame_02.png,0,original,889.mp4,82,2,3.28,329,25.0
original_889_frame_03.png,data_processed\frames\original_889_frame_03.png,0,original,889.mp4,115,3,4.6,329,25.0
original_889_frame_04.png,data_processed\frames\original_889_frame_04.png,0,original,889.mp4,148,4,5.92,329,25.0
original_889_frame_05.png,data_processed\frames\original_889_frame_05.png,0,original,889.mp4,180,5,7.2,329,25.0
original_889_frame_06.png,data_processed\frames\original_889_frame_06.png,0,original,889.mp4,213,6,8.52,329,25.0
original_889_frame_07.png,data_processed\frames\original_889_frame_07.png,0,original,889.mp4,246,7,9.84,329,25.0
original_889_frame_08.png,data_processed\frames\original_889_frame_08.png,0,original,889.mp4,279,8,11.16,329,25.0
original_889_frame_09.png,data_processed\frames\original_889_frame_09.png,0,original,889.mp4,312,9,12.48,329,25.0
original_890_frame_00.png,data_processed\frames\original_890_frame_00.png,0,original,890.mp4,17,0,0.5666666666666667,341,30.0
original_890_frame_01.png,data_processed\frames\original_890_frame_01.png,0,original,890.mp4,51,1,1.7,341,30.0
original_890_frame_02.png,data_processed\frames\original_890_frame_02.png,0,original,890.mp4,85,2,2.8333333333333335,341,30.0
original_890_frame_03.png,data_processed\frames\original_890_frame_03.png,0,original,890.mp4,119,3,3.966666666666667,341,30.0
original_890_frame_04.png,data_processed\frames\original_890_frame_04.png,0,original,890.mp4,153,4,5.1,341,30.0
original_890_frame_05.png,data_processed\frames\original_890_frame_05.png,0,original,890.mp4,187,5,6.233333333333333,341,30.0
original_890_frame_06.png,data_processed\frames\original_890_frame_06.png,0,original,890.mp4,221,6,7.366666666666666,341,30.0
original_890_frame_07.png,data_processed\frames\original_890_frame_07.png,0,original,890.mp4,255,7,8.5,341,30.0
original_890_frame_08.png,data_processed\frames\original_890_frame_08.png,0,original,890.mp4,289,8,9.633333333333333,341,30.0
original_890_frame_09.png,data_processed\frames\original_890_frame_09.png,0,original,890.mp4,323,9,10.766666666666667,341,30.0
original_891_frame_00.png,data_processed\frames\original_891_frame_00.png,0,original,891.mp4,14,0,0.4666666666666667,296,30.0
original_891_frame_01.png,data_processed\frames\original_891_frame_01.png,0,original,891.mp4,44,1,1.4666666666666666,296,30.0
original_891_frame_02.png,data_processed\frames\original_891_frame_02.png,0,original,891.mp4,74,2,2.466666666666667,296,30.0
original_891_frame_03.png,data_processed\frames\original_891_frame_03.png,0,original,891.mp4,103,3,3.433333333333333,296,30.0
original_891_frame_04.png,data_processed\frames\original_891_frame_04.png,0,original,891.mp4,133,4,4.433333333333334,296,30.0
original_891_frame_05.png,data_processed\frames\original_891_frame_05.png,0,original,891.mp4,162,5,5.4,296,30.0
original_891_frame_06.png,data_processed\frames\original_891_frame_06.png,0,original,891.mp4,192,6,6.4,296,30.0
original_891_frame_07.png,data_processed\frames\original_891_frame_07.png,0,original,891.mp4,222,7,7.4,296,30.0
original_891_frame_08.png,data_processed\frames\original_891_frame_08.png,0,original,891.mp4,251,8,8.366666666666667,296,30.0
original_891_frame_09.png,data_processed\frames\original_891_frame_09.png,0,original,891.mp4,281,9,9.366666666666667,296,30.0
original_892_frame_00.png,data_processed\frames\original_892_frame_00.png,0,original,892.mp4,15,0,0.5,311,30.0
original_892_frame_01.png,data_processed\frames\original_892_frame_01.png,0,original,892.mp4,46,1,1.5333333333333334,311,30.0
original_892_frame_02.png,data_processed\frames\original_892_frame_02.png,0,original,892.mp4,77,2,2.566666666666667,311,30.0
original_892_frame_03.png,data_processed\frames\original_892_frame_03.png,0,original,892.mp4,108,3,3.6,311,30.0
original_892_frame_04.png,data_processed\frames\original_892_frame_04.png,0,original,892.mp4,139,4,4.633333333333334,311,30.0
original_892_frame_05.png,data_processed\frames\original_892_frame_05.png,0,original,892.mp4,171,5,5.7,311,30.0
original_892_frame_06.png,data_processed\frames\original_892_frame_06.png,0,original,892.mp4,202,6,6.733333333333333,311,30.0
original_892_frame_07.png,data_processed\frames\original_892_frame_07.png,0,original,892.mp4,233,7,7.766666666666667,311,30.0
original_892_frame_08.png,data_processed\frames\original_892_frame_08.png,0,original,892.mp4,264,8,8.8,311,30.0
original_892_frame_09.png,data_processed\frames\original_892_frame_09.png,0,original,892.mp4,295,9,9.833333333333334,311,30.0
original_893_frame_00.png,data_processed\frames\original_893_frame_00.png,0,original,893.mp4,26,0,0.8666666666666667,537,30.0
original_893_frame_01.png,data_processed\frames\original_893_frame_01.png,0,original,893.mp4,80,1,2.6666666666666665,537,30.0
original_893_frame_02.png,data_processed\frames\original_893_frame_02.png,0,original,893.mp4,134,2,4.466666666666667,537,30.0
original_893_frame_03.png,data_processed\frames\original_893_frame_03.png,0,original,893.mp4,187,3,6.233333333333333,537,30.0
original_893_frame_04.png,data_processed\frames\original_893_frame_04.png,0,original,893.mp4,241,4,8.033333333333333,537,30.0
original_893_frame_05.png,data_processed\frames\original_893_frame_05.png,0,original,893.mp4,295,5,9.833333333333334,537,30.0
original_893_frame_06.png,data_processed\frames\original_893_frame_06.png,0,original,893.mp4,349,6,11.633333333333333,537,30.0
original_893_frame_07.png,data_processed\frames\original_893_frame_07.png,0,original,893.mp4,402,7,13.4,537,30.0
original_893_frame_08.png,data_processed\frames\original_893_frame_08.png,0,original,893.mp4,456,8,15.2,537,30.0
original_893_frame_09.png,data_processed\frames\original_893_frame_09.png,0,original,893.mp4,510,9,17.0,537,30.0
original_894_frame_00.png,data_processed\frames\original_894_frame_00.png,0,original,894.mp4,16,0,0.64,328,25.0
original_894_frame_01.png,data_processed\frames\original_894_frame_01.png,0,original,894.mp4,49,1,1.96,328,25.0
original_894_frame_02.png,data_processed\frames\original_894_frame_02.png,0,original,894.mp4,82,2,3.28,328,25.0
original_894_frame_03.png,data_processed\frames\original_894_frame_03.png,0,original,894.mp4,114,3,4.56,328,25.0
original_894_frame_04.png,data_processed\frames\original_894_frame_04.png,0,original,894.mp4,147,4,5.88,328,25.0
original_894_frame_05.png,data_processed\frames\original_894_frame_05.png,0,original,894.mp4,180,5,7.2,328,25.0
original_894_frame_06.png,data_processed\frames\original_894_frame_06.png,0,original,894.mp4,213,6,8.52,328,25.0
original_894_frame_07.png,data_processed\frames\original_894_frame_07.png,0,original,894.mp4,245,7,9.8,328,25.0
original_894_frame_08.png,data_processed\frames\original_894_frame_08.png,0,original,894.mp4,278,8,11.12,328,25.0
original_894_frame_09.png,data_processed\frames\original_894_frame_09.png,0,original,894.mp4,311,9,12.44,328,25.0
original_895_frame_00.png,data_processed\frames\original_895_frame_00.png,0,original,895.mp4,14,0,0.56,294,25.0
original_895_frame_01.png,data_processed\frames\original_895_frame_01.png,0,original,895.mp4,44,1,1.76,294,25.0
original_895_frame_02.png,data_processed\frames\original_895_frame_02.png,0,original,895.mp4,73,2,2.92,294,25.0
original_895_frame_03.png,data_processed\frames\original_895_frame_03.png,0,original,895.mp4,102,3,4.08,294,25.0
original_895_frame_04.png,data_processed\frames\original_895_frame_04.png,0,original,895.mp4,132,4,5.28,294,25.0
original_895_frame_05.png,data_processed\frames\original_895_frame_05.png,0,original,895.mp4,161,5,6.44,294,25.0
original_895_frame_06.png,data_processed\frames\original_895_frame_06.png,0,original,895.mp4,191,6,7.64,294,25.0
original_895_frame_07.png,data_processed\frames\original_895_frame_07.png,0,original,895.mp4,220,7,8.8,294,25.0
original_895_frame_08.png,data_processed\frames\original_895_frame_08.png,0,original,895.mp4,249,8,9.96,294,25.0
original_895_frame_09.png,data_processed\frames\original_895_frame_09.png,0,original,895.mp4,279,9,11.16,294,25.0
original_896_frame_00.png,data_processed\frames\original_896_frame_00.png,0,original,896.mp4,26,0,1.04,531,25.0
original_896_frame_01.png,data_processed\frames\original_896_frame_01.png,0,original,896.mp4,79,1,3.16,531,25.0
original_896_frame_02.png,data_processed\frames\original_896_frame_02.png,0,original,896.mp4,132,2,5.28,531,25.0
original_896_frame_03.png,data_processed\frames\original_896_frame_03.png,0,original,896.mp4,185,3,7.4,531,25.0
original_896_frame_04.png,data_processed\frames\original_896_frame_04.png,0,original,896.mp4,238,4,9.52,531,25.0
original_896_frame_05.png,data_processed\frames\original_896_frame_05.png,0,original,896.mp4,292,5,11.68,531,25.0
original_896_frame_06.png,data_processed\frames\original_896_frame_06.png,0,original,896.mp4,345,6,13.8,531,25.0
original_896_frame_07.png,data_processed\frames\original_896_frame_07.png,0,original,896.mp4,398,7,15.92,531,25.0
original_896_frame_08.png,data_processed\frames\original_896_frame_08.png,0,original,896.mp4,451,8,18.04,531,25.0
original_896_frame_09.png,data_processed\frames\original_896_frame_09.png,0,original,896.mp4,504,9,20.16,531,25.0
original_897_frame_00.png,data_processed\frames\original_897_frame_00.png,0,original,897.mp4,16,0,0.64,333,25.0
original_897_frame_01.png,data_processed\frames\original_897_frame_01.png,0,original,897.mp4,49,1,1.96,333,25.0
original_897_frame_02.png,data_processed\frames\original_897_frame_02.png,0,original,897.mp4,83,2,3.32,333,25.0
original_897_frame_03.png,data_processed\frames\original_897_frame_03.png,0,original,897.mp4,116,3,4.64,333,25.0
original_897_frame_04.png,data_processed\frames\original_897_frame_04.png,0,original,897.mp4,149,4,5.96,333,25.0
original_897_frame_05.png,data_processed\frames\original_897_frame_05.png,0,original,897.mp4,183,5,7.32,333,25.0
original_897_frame_06.png,data_processed\frames\original_897_frame_06.png,0,original,897.mp4,216,6,8.64,333,25.0
original_897_frame_07.png,data_processed\frames\original_897_frame_07.png,0,original,897.mp4,249,7,9.96,333,25.0
original_897_frame_08.png,data_processed\frames\original_897_frame_08.png,0,original,897.mp4,283,8,11.32,333,25.0
original_897_frame_09.png,data_processed\frames\original_897_frame_09.png,0,original,897.mp4,316,9,12.64,333,25.0
original_898_frame_00.png,data_processed\frames\original_898_frame_00.png,0,original,898.mp4,17,0,0.68,349,25.0
original_898_frame_01.png,data_processed\frames\original_898_frame_01.png,0,original,898.mp4,52,1,2.08,349,25.0
original_898_frame_02.png,data_processed\frames\original_898_frame_02.png,0,original,898.mp4,87,2,3.48,349,25.0
original_898_frame_03.png,data_processed\frames\original_898_frame_03.png,0,original,898.mp4,122,3,4.88,349,25.0
original_898_frame_04.png,data_processed\frames\original_898_frame_04.png,0,original,898.mp4,157,4,6.28,349,25.0
original_898_frame_05.png,data_processed\frames\original_898_frame_05.png,0,original,898.mp4,191,5,7.64,349,25.0
original_898_frame_06.png,data_processed\frames\original_898_frame_06.png,0,original,898.mp4,226,6,9.04,349,25.0
original_898_frame_07.png,data_processed\frames\original_898_frame_07.png,0,original,898.mp4,261,7,10.44,349,25.0
original_898_frame_08.png,data_processed\frames\original_898_frame_08.png,0,original,898.mp4,296,8,11.84,349,25.0
original_898_frame_09.png,data_processed\frames\original_898_frame_09.png,0,original,898.mp4,331,9,13.24,349,25.0
original_899_frame_00.png,data_processed\frames\original_899_frame_00.png,0,original,899.mp4,28,0,0.9333333333333333,560,30.0
original_899_frame_01.png,data_processed\frames\original_899_frame_01.png,0,original,899.mp4,84,1,2.8,560,30.0
original_899_frame_02.png,data_processed\frames\original_899_frame_02.png,0,original,899.mp4,140,2,4.666666666666667,560,30.0
original_899_frame_03.png,data_processed\frames\original_899_frame_03.png,0,original,899.mp4,196,3,6.533333333333333,560,30.0
original_899_frame_04.png,data_processed\frames\original_899_frame_04.png,0,original,899.mp4,252,4,8.4,560,30.0
original_899_frame_05.png,data_processed\frames\original_899_frame_05.png,0,original,899.mp4,308,5,10.266666666666667,560,30.0
original_899_frame_06.png,data_processed\frames\original_899_frame_06.png,0,original,899.mp4,364,6,12.133333333333333,560,30.0
original_899_frame_07.png,data_processed\frames\original_899_frame_07.png,0,original,899.mp4,420,7,14.0,560,30.0
original_899_frame_08.png,data_processed\frames\original_899_frame_08.png,0,original,899.mp4,476,8,15.866666666666667,560,30.0
original_899_frame_09.png,data_processed\frames\original_899_frame_09.png,0,original,899.mp4,532,9,17.733333333333334,560,30.0
original_900_frame_00.png,data_processed\frames\original_900_frame_00.png,0,original,900.mp4,17,0,0.68,341,25.0
original_900_frame_01.png,data_processed\frames\original_900_frame_01.png,0,original,900.mp4,51,1,2.04,341,25.0
original_900_frame_02.png,data_processed\frames\original_900_frame_02.png,0,original,900.mp4,85,2,3.4,341,25.0
original_900_frame_03.png,data_processed\frames\original_900_frame_03.png,0,original,900.mp4,119,3,4.76,341,25.0
original_900_frame_04.png,data_processed\frames\original_900_frame_04.png,0,original,900.mp4,153,4,6.12,341,25.0
original_900_frame_05.png,data_processed\frames\original_900_frame_05.png,0,original,900.mp4,187,5,7.48,341,25.0
original_900_frame_06.png,data_processed\frames\original_900_frame_06.png,0,original,900.mp4,221,6,8.84,341,25.0
original_900_frame_07.png,data_processed\frames\original_900_frame_07.png,0,original,900.mp4,255,7,10.2,341,25.0
original_900_frame_08.png,data_processed\frames\original_900_frame_08.png,0,original,900.mp4,289,8,11.56,341,25.0
original_900_frame_09.png,data_processed\frames\original_900_frame_09.png,0,original,900.mp4,323,9,12.92,341,25.0
original_901_frame_00.png,data_processed\frames\original_901_frame_00.png,0,original,901.mp4,26,0,0.8666666666666667,523,30.0
original_901_frame_01.png,data_processed\frames\original_901_frame_01.png,0,original,901.mp4,78,1,2.6,523,30.0
original_901_frame_02.png,data_processed\frames\original_901_frame_02.png,0,original,901.mp4,130,2,4.333333333333333,523,30.0
original_901_frame_03.png,data_processed\frames\original_901_frame_03.png,0,original,901.mp4,183,3,6.1,523,30.0
original_901_frame_04.png,data_processed\frames\original_901_frame_04.png,0,original,901.mp4,235,4,7.833333333333333,523,30.0
original_901_frame_05.png,data_processed\frames\original_901_frame_05.png,0,original,901.mp4,287,5,9.566666666666666,523,30.0
original_901_frame_06.png,data_processed\frames\original_901_frame_06.png,0,original,901.mp4,339,6,11.3,523,30.0
original_901_frame_07.png,data_processed\frames\original_901_frame_07.png,0,original,901.mp4,392,7,13.066666666666666,523,30.0
original_901_frame_08.png,data_processed\frames\original_901_frame_08.png,0,original,901.mp4,444,8,14.8,523,30.0
original_901_frame_09.png,data_processed\frames\original_901_frame_09.png,0,original,901.mp4,496,9,16.533333333333335,523,30.0
original_902_frame_00.png,data_processed\frames\original_902_frame_00.png,0,original,902.mp4,14,0,0.4666666666666667,295,30.0
original_902_frame_01.png,data_processed\frames\original_902_frame_01.png,0,original,902.mp4,44,1,1.4666666666666666,295,30.0
original_902_frame_02.png,data_processed\frames\original_902_frame_02.png,0,original,902.mp4,73,2,2.433333333333333,295,30.0
original_902_frame_03.png,data_processed\frames\original_902_frame_03.png,0,original,902.mp4,103,3,3.433333333333333,295,30.0
original_902_frame_04.png,data_processed\frames\original_902_frame_04.png,0,original,902.mp4,132,4,4.4,295,30.0
original_902_frame_05.png,data_processed\frames\original_902_frame_05.png,0,original,902.mp4,162,5,5.4,295,30.0
original_902_frame_06.png,data_processed\frames\original_902_frame_06.png,0,original,902.mp4,191,6,6.366666666666666,295,30.0
original_902_frame_07.png,data_processed\frames\original_902_frame_07.png,0,original,902.mp4,221,7,7.366666666666666,295,30.0
original_902_frame_08.png,data_processed\frames\original_902_frame_08.png,0,original,902.mp4,250,8,8.333333333333334,295,30.0
original_902_frame_09.png,data_processed\frames\original_902_frame_09.png,0,original,902.mp4,280,9,9.333333333333334,295,30.0
original_903_frame_00.png,data_processed\frames\original_903_frame_00.png,0,original,903.mp4,28,0,1.12,567,25.0
original_903_frame_01.png,data_processed\frames\original_903_frame_01.png,0,original,903.mp4,85,1,3.4,567,25.0
original_903_frame_02.png,data_processed\frames\original_903_frame_02.png,0,original,903.mp4,141,2,5.64,567,25.0
original_903_frame_03.png,data_processed\frames\original_903_frame_03.png,0,original,903.mp4,198,3,7.92,567,25.0
original_903_frame_04.png,data_processed\frames\original_903_frame_04.png,0,original,903.mp4,255,4,10.2,567,25.0
original_903_frame_05.png,data_processed\frames\original_903_frame_05.png,0,original,903.mp4,311,5,12.44,567,25.0
original_903_frame_06.png,data_processed\frames\original_903_frame_06.png,0,original,903.mp4,368,6,14.72,567,25.0
original_903_frame_07.png,data_processed\frames\original_903_frame_07.png,0,original,903.mp4,425,7,17.0,567,25.0
original_903_frame_08.png,data_processed\frames\original_903_frame_08.png,0,original,903.mp4,481,8,19.24,567,25.0
original_903_frame_09.png,data_processed\frames\original_903_frame_09.png,0,original,903.mp4,538,9,21.52,567,25.0
original_904_frame_00.png,data_processed\frames\original_904_frame_00.png,0,original,904.mp4,17,0,0.5666666666666667,359,30.0
original_904_frame_01.png,data_processed\frames\original_904_frame_01.png,0,original,904.mp4,53,1,1.7666666666666666,359,30.0
original_904_frame_02.png,data_processed\frames\original_904_frame_02.png,0,original,904.mp4,89,2,2.966666666666667,359,30.0
original_904_frame_03.png,data_processed\frames\original_904_frame_03.png,0,original,904.mp4,125,3,4.166666666666667,359,30.0
original_904_frame_04.png,data_processed\frames\original_904_frame_04.png,0,original,904.mp4,161,4,5.366666666666666,359,30.0
original_904_frame_05.png,data_processed\frames\original_904_frame_05.png,0,original,904.mp4,197,5,6.566666666666666,359,30.0
original_904_frame_06.png,data_processed\frames\original_904_frame_06.png,0,original,904.mp4,233,6,7.766666666666667,359,30.0
original_904_frame_07.png,data_processed\frames\original_904_frame_07.png,0,original,904.mp4,269,7,8.966666666666667,359,30.0
original_904_frame_08.png,data_processed\frames\original_904_frame_08.png,0,original,904.mp4,305,8,10.166666666666666,359,30.0
original_904_frame_09.png,data_processed\frames\original_904_frame_09.png,0,original,904.mp4,341,9,11.366666666666667,359,30.0
original_905_frame_00.png,data_processed\frames\original_905_frame_00.png,0,original,905.mp4,19,0,0.6333333333333333,382,30.0
original_905_frame_01.png,data_processed\frames\original_905_frame_01.png,0,original,905.mp4,57,1,1.9,382,30.0
original_905_frame_02.png,data_processed\frames\original_905_frame_02.png,0,original,905.mp4,95,2,3.1666666666666665,382,30.0
original_905_frame_03.png,data_processed\frames\original_905_frame_03.png,0,original,905.mp4,133,3,4.433333333333334,382,30.0
original_905_frame_04.png,data_processed\frames\original_905_frame_04.png,0,original,905.mp4,171,4,5.7,382,30.0
original_905_frame_05.png,data_processed\frames\original_905_frame_05.png,0,original,905.mp4,210,5,7.0,382,30.0
original_905_frame_06.png,data_processed\frames\original_905_frame_06.png,0,original,905.mp4,248,6,8.266666666666667,382,30.0
original_905_frame_07.png,data_processed\frames\original_905_frame_07.png,0,original,905.mp4,286,7,9.533333333333333,382,30.0
original_905_frame_08.png,data_processed\frames\original_905_frame_08.png,0,original,905.mp4,324,8,10.8,382,30.0
original_905_frame_09.png,data_processed\frames\original_905_frame_09.png,0,original,905.mp4,362,9,12.066666666666666,382,30.0
original_906_frame_00.png,data_processed\frames\original_906_frame_00.png,0,original,906.mp4,19,0,0.6333333333333333,389,30.0
original_906_frame_01.png,data_processed\frames\original_906_frame_01.png,0,original,906.mp4,58,1,1.9333333333333333,389,30.0
original_906_frame_02.png,data_processed\frames\original_906_frame_02.png,0,original,906.mp4,97,2,3.2333333333333334,389,30.0
original_906_frame_03.png,data_processed\frames\original_906_frame_03.png,0,original,906.mp4,136,3,4.533333333333333,389,30.0
original_906_frame_04.png,data_processed\frames\original_906_frame_04.png,0,original,906.mp4,175,4,5.833333333333333,389,30.0
original_906_frame_05.png,data_processed\frames\original_906_frame_05.png,0,original,906.mp4,213,5,7.1,389,30.0
original_906_frame_06.png,data_processed\frames\original_906_frame_06.png,0,original,906.mp4,252,6,8.4,389,30.0
original_906_frame_07.png,data_processed\frames\original_906_frame_07.png,0,original,906.mp4,291,7,9.7,389,30.0
original_906_frame_08.png,data_processed\frames\original_906_frame_08.png,0,original,906.mp4,330,8,11.0,389,30.0
original_906_frame_09.png,data_processed\frames\original_906_frame_09.png,0,original,906.mp4,369,9,12.3,389,30.0
original_907_frame_00.png,data_processed\frames\original_907_frame_00.png,0,original,907.mp4,26,0,0.8666666666666667,525,30.0
original_907_frame_01.png,data_processed\frames\original_907_frame_01.png,0,original,907.mp4,78,1,2.6,525,30.0
original_907_frame_02.png,data_processed\frames\original_907_frame_02.png,0,original,907.mp4,131,2,4.366666666666666,525,30.0
original_907_frame_03.png,data_processed\frames\original_907_frame_03.png,0,original,907.mp4,183,3,6.1,525,30.0
original_907_frame_04.png,data_processed\frames\original_907_frame_04.png,0,original,907.mp4,236,4,7.866666666666666,525,30.0
original_907_frame_05.png,data_processed\frames\original_907_frame_05.png,0,original,907.mp4,288,5,9.6,525,30.0
original_907_frame_06.png,data_processed\frames\original_907_frame_06.png,0,original,907.mp4,341,6,11.366666666666667,525,30.0
original_907_frame_07.png,data_processed\frames\original_907_frame_07.png,0,original,907.mp4,393,7,13.1,525,30.0
original_907_frame_08.png,data_processed\frames\original_907_frame_08.png,0,original,907.mp4,446,8,14.866666666666667,525,30.0
original_907_frame_09.png,data_processed\frames\original_907_frame_09.png,0,original,907.mp4,498,9,16.6,525,30.0
original_908_frame_00.png,data_processed\frames\original_908_frame_00.png,0,original,908.mp4,33,0,1.375,667,24.0
original_908_frame_01.png,data_processed\frames\original_908_frame_01.png,0,original,908.mp4,100,1,4.166666666666667,667,24.0
original_908_frame_02.png,data_processed\frames\original_908_frame_02.png,0,original,908.mp4,166,2,6.916666666666667,667,24.0
original_908_frame_03.png,data_processed\frames\original_908_frame_03.png,0,original,908.mp4,233,3,9.708333333333334,667,24.0
original_908_frame_04.png,data_processed\frames\original_908_frame_04.png,0,original,908.mp4,300,4,12.5,667,24.0
original_908_frame_05.png,data_processed\frames\original_908_frame_05.png,0,original,908.mp4,366,5,15.25,667,24.0
original_908_frame_06.png,data_processed\frames\original_908_frame_06.png,0,original,908.mp4,433,6,18.041666666666668,667,24.0
original_908_frame_07.png,data_processed\frames\original_908_frame_07.png,0,original,908.mp4,500,7,20.833333333333332,667,24.0
original_908_frame_08.png,data_processed\frames\original_908_frame_08.png,0,original,908.mp4,566,8,23.583333333333332,667,24.0
original_908_frame_09.png,data_processed\frames\original_908_frame_09.png,0,original,908.mp4,633,9,26.375,667,24.0
original_909_frame_00.png,data_processed\frames\original_909_frame_00.png,0,original,909.mp4,31,0,1.0333333333333334,637,30.0
original_909_frame_01.png,data_processed\frames\original_909_frame_01.png,0,original,909.mp4,95,1,3.1666666666666665,637,30.0
original_909_frame_02.png,data_processed\frames\original_909_frame_02.png,0,original,909.mp4,159,2,5.3,637,30.0
original_909_frame_03.png,data_processed\frames\original_909_frame_03.png,0,original,909.mp4,222,3,7.4,637,30.0
original_909_frame_04.png,data_processed\frames\original_909_frame_04.png,0,original,909.mp4,286,4,9.533333333333333,637,30.0
original_909_frame_05.png,data_processed\frames\original_909_frame_05.png,0,original,909.mp4,350,5,11.666666666666666,637,30.0
original_909_frame_06.png,data_processed\frames\original_909_frame_06.png,0,original,909.mp4,414,6,13.8,637,30.0
original_909_frame_07.png,data_processed\frames\original_909_frame_07.png,0,original,909.mp4,477,7,15.9,637,30.0
original_909_frame_08.png,data_processed\frames\original_909_frame_08.png,0,original,909.mp4,541,8,18.033333333333335,637,30.0
original_909_frame_09.png,data_processed\frames\original_909_frame_09.png,0,original,909.mp4,605,9,20.166666666666668,637,30.0
original_910_frame_00.png,data_processed\frames\original_910_frame_00.png,0,original,910.mp4,14,0,0.4666666666666667,292,30.0
original_910_frame_01.png,data_processed\frames\original_910_frame_01.png,0,original,910.mp4,43,1,1.4333333333333333,292,30.0
original_910_frame_02.png,data_processed\frames\original_910_frame_02.png,0,original,910.mp4,73,2,2.433333333333333,292,30.0
original_910_frame_03.png,data_processed\frames\original_910_frame_03.png,0,original,910.mp4,102,3,3.4,292,30.0
original_910_frame_04.png,data_processed\frames\original_910_frame_04.png,0,original,910.mp4,131,4,4.366666666666666,292,30.0
original_910_frame_05.png,data_processed\frames\original_910_frame_05.png,0,original,910.mp4,160,5,5.333333333333333,292,30.0
original_910_frame_06.png,data_processed\frames\original_910_frame_06.png,0,original,910.mp4,189,6,6.3,292,30.0
original_910_frame_07.png,data_processed\frames\original_910_frame_07.png,0,original,910.mp4,219,7,7.3,292,30.0
original_910_frame_08.png,data_processed\frames\original_910_frame_08.png,0,original,910.mp4,248,8,8.266666666666667,292,30.0
original_910_frame_09.png,data_processed\frames\original_910_frame_09.png,0,original,910.mp4,277,9,9.233333333333333,292,30.0
original_911_frame_00.png,data_processed\frames\original_911_frame_00.png,0,original,911.mp4,16,0,0.5333333333333333,329,30.0
original_911_frame_01.png,data_processed\frames\original_911_frame_01.png,0,original,911.mp4,49,1,1.6333333333333333,329,30.0
original_911_frame_02.png,data_processed\frames\original_911_frame_02.png,0,original,911.mp4,82,2,2.7333333333333334,329,30.0
original_911_frame_03.png,data_processed\frames\original_911_frame_03.png,0,original,911.mp4,115,3,3.8333333333333335,329,30.0
original_911_frame_04.png,data_processed\frames\original_911_frame_04.png,0,original,911.mp4,148,4,4.933333333333334,329,30.0
original_911_frame_05.png,data_processed\frames\original_911_frame_05.png,0,original,911.mp4,180,5,6.0,329,30.0
original_911_frame_06.png,data_processed\frames\original_911_frame_06.png,0,original,911.mp4,213,6,7.1,329,30.0
original_911_frame_07.png,data_processed\frames\original_911_frame_07.png,0,original,911.mp4,246,7,8.2,329,30.0
original_911_frame_08.png,data_processed\frames\original_911_frame_08.png,0,original,911.mp4,279,8,9.3,329,30.0
original_911_frame_09.png,data_processed\frames\original_911_frame_09.png,0,original,911.mp4,312,9,10.4,329,30.0
original_912_frame_00.png,data_processed\frames\original_912_frame_00.png,0,original,912.mp4,32,0,1.28,647,25.0
original_912_frame_01.png,data_processed\frames\original_912_frame_01.png,0,original,912.mp4,97,1,3.88,647,25.0
original_912_frame_02.png,data_processed\frames\original_912_frame_02.png,0,original,912.mp4,161,2,6.44,647,25.0
original_912_frame_03.png,data_processed\frames\original_912_frame_03.png,0,original,912.mp4,226,3,9.04,647,25.0
original_912_frame_04.png,data_processed\frames\original_912_frame_04.png,0,original,912.mp4,291,4,11.64,647,25.0
original_912_frame_05.png,data_processed\frames\original_912_frame_05.png,0,original,912.mp4,355,5,14.2,647,25.0
original_912_frame_06.png,data_processed\frames\original_912_frame_06.png,0,original,912.mp4,420,6,16.8,647,25.0
original_912_frame_07.png,data_processed\frames\original_912_frame_07.png,0,original,912.mp4,485,7,19.4,647,25.0
original_912_frame_08.png,data_processed\frames\original_912_frame_08.png,0,original,912.mp4,549,8,21.96,647,25.0
original_912_frame_09.png,data_processed\frames\original_912_frame_09.png,0,original,912.mp4,614,9,24.56,647,25.0
original_913_frame_00.png,data_processed\frames\original_913_frame_00.png,0,original,913.mp4,31,0,1.0333333333333334,634,30.0
original_913_frame_01.png,data_processed\frames\original_913_frame_01.png,0,original,913.mp4,95,1,3.1666666666666665,634,30.0
original_913_frame_02.png,data_processed\frames\original_913_frame_02.png,0,original,913.mp4,158,2,5.266666666666667,634,30.0
original_913_frame_03.png,data_processed\frames\original_913_frame_03.png,0,original,913.mp4,221,3,7.366666666666666,634,30.0
original_913_frame_04.png,data_processed\frames\original_913_frame_04.png,0,original,913.mp4,285,4,9.5,634,30.0
